src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
generally,geralmente,adv,adv,2974201000,102057400,1,1,no_conflicts,False,9,10,1.65,4.95,all,34423.62269,1181.219907407,27,26
generation,geração,noun,noun,283756800,609925200,2,1,gender_number_forms,False,10,7,1.96,4.82,group,3284.22222,7059.319444444,278,62
geography,geografia,noun,noun,1959893000,10563030,2,1,gender_number_forms,False,9,9,3.11,3.98,cognition,22683.94676,122.257291667,5,3
germany,alemanha,noun,noun,14648930,54134670,1,1,no_conflicts,False,7,8,4.79,4.9,location,169.5478,626.558680556,98,4
get,deixar,verb,verb,192584800,512494300,5,13,verb_forms,True,3,6,2.38,6.28,possession,2228.99074,5931.646990741,164,134
get,obter,verb,verb,192584800,1125507000,5,1,verb_forms,True,3,5,2.38,6.28,possession,2228.99074,13026.701388889,164,2
give,dar,verb,verb,1154109000,208626900,8,14,verb_forms,False,4,3,2.83,5.71,possession,13357.74306,2414.663194444,241,150
global,global,adj,adj,1026274000,6386879000,1,1,no_conflicts,False,6,6,2.93,4.95,all,11878.1713,73922.210648148,121,121
go,ir,verb,verb,513416200,509877800,11,19,verb_forms,False,2,2,3.15,6.03,motion,5942.31713,5901.363425926,2530,302
gold,ouro,noun,noun,13051310,1069615000,2,1,gender_number_forms,False,4,4,4.81,5.17,possession,151.05683,12379.803240741,29,18
good,bom,adj,adj,983027600,46507850,3,5,gender_number_forms,True,4,3,1.64,6.12,all,11377.63426,538.285300926,259,3160
grade,classe,noun,noun,2417829000,1770695000,2,1,gender_number_forms,True,5,6,3.0,4.8,group,27984.13194,20494.155092593,6,11
grade,grau,noun,noun,2417829000,887534100,2,1,gender_number_forms,True,5,4,3.0,4.8,group,27984.13194,10272.385416667,6,2
grade,nível,noun,noun,2417829000,2914302000,2,1,gender_number_forms,True,5,5,3.0,4.8,group,27984.13194,33730.347222222,6,3
grandfather,avô,noun,noun,2349225000,6175633,1,3,gender_number_forms,True,11,3,4.86,4.24,person,27190.10417,71.477233796,4,93
grandmother,avô,noun,noun,3008316000,6175633,1,3,gender_number_forms,True,11,3,4.65,4.14,person,34818.47222,71.477233796,3,93
grass,grama,noun,noun,1017025000,371310800,2,2,gender_number_forms,False,5,5,4.93,4.38,plant,11771.12269,4297.578703704,23,36
great,excelente,adj,adj,1794967000,1050114000,1,2,gender_number_forms,True,5,9,1.81,5.88,all,20775.08102,12154.097222222,25,30
green,verde,adj,adj,12930010,121658600,1,3,gender_number_forms,False,5,5,4.07,5.13,all,149.65289,1408.085648148,2314,346
ground,terra,noun,noun,1249079000,148138900,2,1,gender_number_forms,True,6,5,4.77,5.15,object,14456.93287,1714.570601852,49,3
group,grupo,noun,noun,3857656000,1323630000,2,1,gender_number_forms,False,5,5,4.12,5.57,Tops,44648.7963,15319.791666667,12,7
grow,crescer,verb,verb,1226255000,626650000,1,1,verb_forms,False,4,7,3.03,4.9,change,14192.7662,7252.893518519,33,31
growth,crescimento,noun,noun,2392950000,173458300,1,1,no_conflicts,True,6,11,2.89,5.03,change,27696.18056,2007.619212963,15,1
guard,guarda,noun,noun,7485615,1206667000,2,1,gender_number_forms,True,5,6,4.04,4.73,person,86.63906,194376.388888889,430,56
guard,defender,noun,verb,7485615,16794120000,2,1,gender_number_forms,True,5,8,4.04,4.73,person,86.63906,13966.053240741,430,1
hair,cabelo,noun,noun,9580696,4222150000,2,1,gender_number_forms,False,4,6,4.97,5.08,body,110.88769,48867.476851852,20,3
half,metade,noun,noun,903184500,1491838000,1,1,no_conflicts,False,4,6,3.27,5.41,quantity,10453.52431,17266.643518519,36,8
hand,mão,noun,noun,147570600,4130320000,2,1,gender_number_forms,False,4,3,4.72,5.41,body,1707.99306,47804.62962963,35,3
happen,acontecer,verb,verb,3463390000,501404500,4,14,verb_forms,False,6,9,1.78,5.19,change,40085.53241,5803.292824074,46,160
hard,difícil,adj,adj,2688871000,10597690,1,2,gender_number_forms,False,4,7,3.76,5.53,all,31121.19213,122.658449074,12,19
hat,chapéu,noun,noun,4373540,21819180,3,1,gender_number_forms,False,3,6,4.88,4.53,artifact,50.61968,252.536805556,6338,441
hate,ódio,noun,noun,2094080000,616405800,4,1,gender_number_forms,False,4,4,1.97,5.11,feeling,24237.03704,7134.326388889,20,1
have,ter,verb,verb,10798690,34326400,19,31,verb_forms,False,4,3,2.18,6.71,possession,124.98484,397.296296296,10920,1972
head,cabeça,noun,noun,470536800,168083300,1,1,no_conflicts,False,4,6,4.75,5.51,body,5446.02778,1945.408564815,18,26
health,bem-estar,noun,noun,45138950,1407854000,2,1,gender_number_forms,True,6,9,2.28,5.44,state,522.44155,16294.606481481,18,4
health,saúde,noun,noun,45138950,6440648000,2,1,gender_number_forms,True,6,5,2.28,5.44,state,522.44155,74544.537037037,18,2
hear,ouvir,verb,verb,25284740,466932600,7,4,verb_forms,True,4,5,3.66,5.23,perception,292.64745,5404.3125,1901,204
heart,coração,noun,noun,46961840,12878230000,2,1,gender_number_forms,False,5,7,4.52,5.31,cognition,543.53981,149053.587962963,14,1
height,altura,noun,noun,2372930000,4574543,2,1,gender_number_forms,False,6,6,3.86,4.53,attribute,27464.46759,52.946099537,6,1
hello,oi,noun,noun,52395840,3188318,1,1,no_conflicts,True,5,2,2.8,4.72,communication,606.43333,36.901828704,4268,987
hello,olá,noun,noun,52395840,4910702,1,1,no_conflicts,True,5,3,2.8,4.72,communication,606.43333,56.836828704,4268,1224
help,ajuda,noun,noun,2911894000,79167310,4,1,gender_number_forms,False,4,5,2.56,5.75,act,33702.47685,916.288310185,56,4
here,aqui,adv,adv,209153600,705730600,1,1,no_conflicts,False,4,4,3.13,5.97,all,2420.75926,8168.178240741,459,22
his,seu,det,det,16752530,180237000,1,7,gender_number_forms,True,3,3,3.14,6.51,all,193.89502,2086.076388889,3412,2482
historical,histórico,adj,adj,440791800,1107386000,1,1,no_conflicts,True,10,9,1.93,4.69,pert,5101.75694,12816.967592593,106,24
history,histórico,noun,adj,3379021000,1107386000,2,1,gender_number_forms,True,7,9,2.96,5.39,time,39109.03935,2948.9375,15,24
history,história,noun,noun,3379021000,254788200,2,1,gender_number_forms,True,7,8,2.96,5.39,time,39109.03935,12816.967592593,15,3
home,casa,noun,noun,56949590,92380310,2,2,gender_number_forms,True,4,4,4.11,5.81,location,659.13877,1069.216550926,146,52
horse,cavalo,noun,noun,10500650,70642030,2,2,gender_number_forms,False,5,6,5.0,4.76,animal,121.5353,817.616087963,6737,1583
hospital,hospital,noun,noun,468679200,1782637000,2,1,gender_number_forms,False,8,8,4.64,5.07,artifact,5424.52778,20632.372685185,37,37
hot,quente,adj,adj,641922700,4423028000,1,1,no_conflicts,False,3,6,4.31,5.16,all,7429.66088,51192.453703704,16,1
hotel,hotel,noun,noun,363461300,37629080,2,2,gender_number_forms,False,5,5,4.93,4.95,artifact,4206.72801,435.521759259,380,380
hour,hora,noun,noun,219314700,93920210,2,3,gender_number_forms,False,4,4,3.1,5.18,time,2538.36458,1087.039467593,636,128
house,casa,noun,noun,23364820,92380310,3,2,gender_number_forms,True,5,4,5.0,5.71,artifact,270.42616,1069.216550926,761,52
how,como,adv,adv,10140240,31706430,2,3,no_conflicts,True,3,4,1.35,6.24,all,117.36389,366.972569444,1793,544
human,humano,adj,adj,275851900,901080900,3,1,gender_number_forms,True,5,6,4.93,5.35,pert,3192.73032,82.587881944,233,29
human,homem,noun,noun,275851900,7135593,3,2,gender_number_forms,True,5,5,4.93,5.35,animal,3192.73032,10429.177083333,233,3124
husband,marido,noun,noun,10486790,58665040,2,2,gender_number_forms,False,7,6,4.11,5.0,person,121.37488,678.993518519,595,105
idea,ideia,noun,noun,318485200,491600500,2,1,gender_number_forms,True,4,5,1.61,5.36,cognition,3686.1713,5689.820601852,65,2
idea,pensamento,noun,noun,318485200,261060800,2,1,gender_number_forms,True,4,10,1.61,5.36,cognition,3686.1713,3021.537037037,65,2
ideal,ideal,adj,adj,694471000,936024200,1,1,no_conflicts,False,5,5,1.37,4.44,all,8037.8588,10833.613425926,93,93
identity,identidade,noun,noun,2266478,8165711000,2,1,gender_number_forms,False,8,10,2.0,4.65,attribute,26.23238,94510.543981481,43,1
if,se,conj,conj,307381500,6030079,1,2,no_conflicts,False,2,2,1.19,6.47,all,3557.65625,69.792581019,798,271
ill,doente,adj,adj,993725800,1500433000,1,1,no_conflicts,True,3,6,3.21,4.72,all,11501.45602,17366.122685185,24,24
illness,doença,noun,noun,12891890,8550094000,2,1,gender_number_forms,True,7,6,3.54,4.41,state,149.21169,98959.421296296,15,2
impact,impacto,noun,noun,1933299000,9033079000,1,1,no_conflicts,False,6,7,2.59,4.92,event,22376.14583,104549.525462963,15,1
important,importante,adj,adj,792865300,1078857000,1,1,no_conflicts,False,9,10,2.14,5.44,all,9176.68171,12486.770833333,241,28
impossible,impossível,adj,adj,1318161000,673733100,1,1,no_conflicts,False,10,10,1.66,4.78,all,15256.49306,7797.836805556,155,17
improve,melhorar,verb,verb,189441500,573689200,1,2,verb_forms,True,7,8,1.82,4.79,change,2192.60995,6639.921296296,24,15
in,em,prep,prep,38765780,607533900,2,25,no_conflicts,True,2,2,3.0,7.27,quantity,448.67801,7031.642361111,2237,1338
include,incluir,verb,verb,755568900,2554418000,3,1,verb_forms,False,7,7,2.48,5.21,stative,8745.01042,29565.023148148,237,2
increase,aumentar,verb,verb,726035400,774400800,4,1,verb_forms,True,8,8,2.61,5.08,change,8403.1875,8962.972222222,136,14
independent,independente,adj,adj,2305961000,3474857000,1,1,no_conflicts,False,11,12,2.04,4.93,all,26689.36343,40218.252314815,166,2
individual,pessoa,noun,noun,12780990,60370100,3,3,gender_number_forms,True,10,6,3.52,5.0,Tops,147.92812,698.728009259,186,17
industrial,industrial,adj,adj,1274883000,1773862000,1,1,no_conflicts,False,10,10,3.0,4.71,pert,14755.59028,20530.810185185,114,114
industry,setor,noun,noun,12420580,26550480000,2,1,gender_number_forms,True,8,5,3.29,5.19,group,143.75671,307297.222222222,27,1
influence,influência,noun,noun,2204098,9054198000,1,1,no_conflicts,False,9,10,2.11,4.78,attribute,25.51039,104793.958333333,41,1
inside,dentro,noun,adv,556562400,6866256,2,1,gender_number_forms,True,6,6,3.67,5.19,location,6441.69444,79.470555556,65,28
inside,interior,noun,noun,556562400,7353924,2,1,gender_number_forms,True,6,8,3.67,5.19,location,6441.69444,85.114861111,65,62
instance,exemplo,noun,noun,1843797000,886082000,2,1,gender_number_forms,True,8,7,1.97,4.59,event,21340.24306,10255.578703704,11,4
institute,instituto,noun,noun,115985400,5246862,2,1,gender_number_forms,False,9,9,3.41,4.8,group,1342.42361,60.727569444,60,5
institution,instituição,noun,noun,554933600,1793831000,1,1,no_conflicts,False,11,11,3.33,4.41,group,6422.84259,20761.93287037,71,13
instrument,ferramenta,noun,noun,1590835000,581521400,2,1,gender_number_forms,True,10,10,4.27,4.26,artifact,18412.44213,6730.571759259,18,26
instrument,instrumento,noun,noun,1590835000,4666775000,2,1,gender_number_forms,True,10,11,4.27,4.26,artifact,18412.44213,54013.599537037,18,1
insurance,seguro,noun,adj,34139260,889048500,2,1,gender_number_forms,False,9,6,2.86,4.94,possession,395.13032,10289.913194444,24,25
intelligence,inteligência,noun,noun,193742300,7159852,2,1,gender_number_forms,False,12,12,2.24,4.7,cognition,2242.38773,82.868657407,42,3
intention,intenção,noun,noun,1174971000,9054198000,1,1,no_conflicts,True,9,8,1.7,4.33,cognition,13599.20139,104793.958333333,12,1
interior,interior,noun,noun,553956300,7353924,1,1,no_conflicts,True,8,8,3.59,4.55,location,6411.53125,85.114861111,62,62
interview,entrevista,noun,noun,3923017,590434800,2,1,gender_number_forms,False,9,10,3.36,4.86,communication,45.40529,6833.736111111,1307,1
into,em,prep,prep,597840700,607533900,1,25,no_conflicts,True,4,2,2.3,6.11,location,6919.45255,7031.642361111,220,1338
introduce,introduzir,verb,verb,639417100,9235724,6,1,verb_forms,False,9,10,2.62,4.37,communication,7400.66088,106.894953704,74,10
introduction,introdução,noun,noun,1248628000,10414020,2,1,gender_number_forms,False,12,10,3.0,4.52,act,14451.71296,120.532638889,10,2
investigation,investigação,noun,noun,3569394000,6798385,2,1,gender_number_forms,False,13,12,2.52,4.75,cognition,41312.43056,78.685011574,4,2
island,ilha,noun,noun,612988700,555203900,1,1,no_conflicts,False,6,4,4.96,5.01,object,7094.77662,6425.971064815,73,17
issue,número,noun,noun,12390140000,1855192000,2,1,gender_number_forms,True,5,6,2.37,5.23,cognition,143404.39815,21472.12962963,11,15
issue,problema,noun,noun,12390140000,16801050,2,1,gender_number_forms,True,5,8,2.37,5.23,cognition,143404.39815,194.456597222,11,3
italian,italiano,adj,adj,2178158000,715098100,1,1,no_conflicts,False,7,8,4.79,4.66,pert,25210.16204,8276.59837963,84,3
its,seu,det,det,5383022,180237000,1,7,gender_number_forms,True,3,3,1.9,6.14,all,62.3035,2086.076388889,2115,2482
job,trabalho,noun,noun,4633457,13030520,2,1,gender_number_forms,True,3,8,3.19,5.5,act,53.62797,150.816203704,640,39
journey,viagem,noun,noun,74932390,466242.3,2,1,gender_number_forms,True,7,6,2.57,4.65,act,867.27303,5.396322917,57,3
judge,juiz,noun,noun,5846404,1117568000,2,1,gender_number_forms,False,5,4,3.75,4.95,person,67.66671,12934.814814815,416,65
judgement,julgamento,noun,noun,2463876000,511856700,1,1,no_conflicts,True,9,10,2.19,3.86,communication,28517.08333,5924.267361111,10,1
juice,suco,noun,noun,8438645,47117790,1,1,no_conflicts,False,5,4,4.89,4.36,food,97.6695,545.344791667,4000,1939
jump,salto,noun,noun,718965600,3798257,3,1,gender_number_forms,False,4,5,4.52,4.69,event,8321.36111,43.96130787,59,1
june,junho,noun,noun,298239400,720656800,2,2,gender_number_forms,False,4,5,3.4,5.21,time,3451.84491,8340.935185185,418,57
just,justo,adj,adj,207115900,2140643000,1,1,no_conflicts,True,4,5,1.52,6.43,all,2397.17477,24775.960648148,185,17
keep,manter,verb,verb,97174380,90915570,2,7,verb_forms,True,4,6,2.37,5.66,stative,1124.70347,1052.263541667,48,148
key,chave,noun,noun,1172608000,25964000,4,2,gender_number_forms,False,3,5,4.89,5.12,artifact,13571.85185,300.509259259,144,690
king,rainha,noun,noun,8074761,11637360,3,1,gender_number_forms,True,4,6,4.1,5.17,person,93.45788,134.691666667,573,12
king,rei,noun,noun,8074761,594534600,3,2,gender_number_forms,True,4,3,4.1,5.17,person,93.45788,6881.1875,573,72
kitchen,cozinha,noun,noun,1240214000,322176000,2,2,gender_number_forms,False,7,7,4.97,4.65,artifact,14354.3287,3728.888888889,149,816
know,conhecer,verb,verb,221546500,817474200,8,12,verb_forms,True,4,8,1.68,6.1,cognition,2564.1956,9461.506944444,745,178
know,saber,verb,verb,221546500,657604400,8,15,verb_forms,True,4,5,1.68,6.1,cognition,2564.1956,7611.162037037,745,203
knowledge,conhecimento,noun,noun,71958940,22567740,2,1,gender_number_forms,False,9,12,1.73,4.96,Tops,832.8581,261.200694444,51,1
laboratory,laboratório,noun,noun,1833050000,312174400,2,1,gender_number_forms,False,10,11,4.46,4.31,artifact,21215.85648,3613.12962963,6,2
lack,falta,noun,noun,1618078000,12731.24,2,1,gender_number_forms,True,4,5,2.04,4.92,state,18727.75463,0.147352315,8,1
lamp,lâmpada,noun,noun,995101600,573682300,2,2,gender_number_forms,False,4,7,4.97,4.05,artifact,11517.37963,6639.841435185,102,41
land,terra,noun,noun,785403900,148138900,2,1,gender_number_forms,True,4,5,4.57,5.22,possession,9090.32292,1714.570601852,10,3
landscape,paisagem,noun,noun,93383050,261514800,2,1,gender_number_forms,False,9,8,4.34,4.36,location,1080.82234,3026.791666667,15,2
language,idioma,noun,noun,2392444000,1458368000,2,1,gender_number_forms,False,8,6,2.35,5.1,communication,27690.32407,16879.259259259,19,4
large,grande,adj,adj,1010045000,4110157,1,3,gender_number_forms,True,5,6,3.37,5.39,all,11690.33565,47.571261574,19,89
last,último,det,adj,119374800,1119411000,1,3,gender_number_forms,True,4,6,3.04,5.86,time,1381.65278,12956.145833333,112,38
lawyer,advogado,noun,noun,18013990,886078500,2,1,gender_number_forms,True,6,8,4.7,4.67,person,208.49525,10255.538194444,367,42
leaf,folha,noun,noun,49488230,552261700,2,1,gender_number_forms,True,4,5,5.0,4.22,plant,572.78044,6391.917824074,12,18
learn,aprender,verb,verb,40574810,469673800,2,1,verb_forms,False,5,8,2.2,5.17,cognition,469.61586,5436.039351852,37,27
least,menos,adv,adv,3819050,112925400,1,1,no_conflicts,True,5,5,2.36,5.44,all,44.20197,1307.006944444,52,44
leave,saída,verb,noun,824249400,5122102,8,1,verb_forms,True,5,5,2.53,5.34,motion,9539.92361,2150.494212963,154,2
leave,sair,verb,verb,824249400,185802700,8,4,verb_forms,True,5,4,2.53,5.34,motion,9539.92361,59.283587963,154,31
left,esquerda,adj,noun,1180672000,3676962,1,1,no_conflicts,False,4,8,3.7,5.62,all,13665.18519,42.557430556,148,2
leg,perna,noun,noun,90118490,1587027000,2,1,gender_number_forms,False,3,5,4.83,4.66,body,1043.03808,18368.368055556,13,3
legal,legal,adj,adj,1205302000,2527158000,1,1,no_conflicts,False,5,5,1.79,5.08,all,13950.25463,29249.513888889,129,129
lemon,limão,noun,noun,9817939,2983849,1,1,no_conflicts,False,5,5,5.0,4.1,food,113.63355,34.535289352,3358,746
length,duração,noun,noun,2961490000,1094445000,2,1,gender_number_forms,False,6,7,4.07,4.77,attribute,34276.50463,12667.1875,7,59
less,menos,adv,adv,88250550,112925400,2,1,no_conflicts,True,4,5,2.77,5.49,all,1021.4184,1307.006944444,294,44
let,deixar,verb,verb,1750920000,512494300,5,13,verb_forms,True,3,6,2.26,5.6,social,20265.27778,5931.646990741,209,134
let,permitir,verb,verb,1750920000,2230401000,5,2,verb_forms,True,3,8,2.26,5.6,social,20265.27778,25814.826388889,209,5
letter,carta,noun,noun,604557000,34212030,3,3,gender_number_forms,False,6,5,4.7,4.95,communication,6997.1875,395.972569444,182,2615
level,nível,noun,noun,2390711000,2914302000,1,1,no_conflicts,True,5,5,2.86,5.41,attribute,27670.2662,33730.347222222,9,3
library,biblioteca,noun,noun,99122020,307170100,2,1,gender_number_forms,False,7,10,4.8,4.86,artifact,1147.2456,3555.209490741,69,12
light,luz,noun,noun,570868300,1151995000,1,1,no_conflicts,False,5,3,4.21,5.33,phenomenon,6607.27199,13333.275462963,39,45
like,como,verb,adv,438015900,31706430,6,3,verb_forms,True,4,4,1.89,6.41,emotion,5069.62847,366.972569444,3480,544
limit,limite,noun,noun,4173868000,217536300,2,1,gender_number_forms,False,5,6,2.28,4.7,attribute,48308.65741,2517.78125,7,2
line,linha,noun,noun,3682015000,835290700,1,1,no_conflicts,False,4,5,4.5,5.49,group,42615.91435,9667.716435185,6,1
lip,lábio,noun,noun,7083610,12080130000,2,1,gender_number_forms,False,3,5,4.96,4.13,body,81.98623,139816.319444444,19,1
listen,ouvir,verb,verb,322359700,466932600,5,4,verb_forms,True,6,5,3.47,5.06,perception,3731.01505,5404.3125,1273,204
little,pequeno,adj,adj,246540100,592361700,2,4,gender_number_forms,True,6,7,3.67,5.75,all,2853.47338,6856.038194444,93,47
little,pouco,adv,adv,246540100,498729100,2,5,no_conflicts,True,6,5,3.67,5.75,all,2853.47338,5772.327546296,93,58
live,morar,verb,verb,1221999000,169961600,5,2,verb_forms,False,4,5,3.57,5.54,stative,14143.50694,1967.148148148,363,34
living,viver,adj,verb,12028970,1530382000,1,2,gender_number_forms,False,6,5,3.04,5.3,pert,139.22419,17712.75462963,142,16
load,carregar,noun,verb,1843797000,699184200,2,1,gender_number_forms,False,4,8,3.63,4.58,act,21340.24306,8092.409722222,5,16
local,local,adj,noun,632860300,852680900,1,1,no_conflicts,True,5,5,3.04,5.43,all,7324.77199,9868.991898148,176,176
long,longo,adj,adj,1475768000,11373980,1,3,gender_number_forms,False,4,5,3.18,5.81,all,17080.64815,131.643287037,28,49
look,aspecto,noun,noun,573197100,7256888,10,1,gender_number_forms,True,4,7,2.96,5.81,attribute,6634.22569,83.991759259,329,1
look,olhar,verb,verb,573197100,623634900,10,14,verb_forms,True,4,5,2.96,5.81,perception,6634.22569,7217.996527778,329,135
lose,perder,verb,verb,589159500,192442700,6,14,verb_forms,True,4,6,2.25,5.08,possession,6818.97569,2227.346064815,114,119
lot,lote,noun,noun,5870663,1686634000,2,1,gender_number_forms,False,3,4,3.7,5.61,quantity,67.94749,19521.226851852,133,11
love,paixão,noun,noun,447251600,37171620,7,1,gender_number_forms,False,4,6,2.07,5.82,feeling,5176.52315,430.227083333,1595,3
luck,sorte,noun,noun,2266478,161384300,2,1,gender_number_forms,False,4,5,1.33,4.91,state,26.23238,1867.873842593,43,3
lunch,almoço,noun,noun,57167920,7381648,1,1,no_conflicts,False,5,6,4.31,4.66,food,661.66574,85.435740741,3429,999
machine,automóvel,noun,noun,1170144000,297806200,2,1,gender_number_forms,True,7,9,4.25,4.9,artifact,13543.33333,3446.831018519,74,14
machine,máquina,noun,noun,1170144000,185262000,2,1,gender_number_forms,True,7,7,4.25,4.9,artifact,13543.33333,2144.236111111,74,10
magazine,revista,noun,noun,169327400,18194200,2,1,gender_number_forms,False,8,7,5.0,4.74,communication,1959.80787,210.581018519,93,27
main,principal,adj,adj,1078951000,1052457000,1,1,no_conflicts,False,4,9,2.41,5.24,all,12487.8588,12181.215277778,120,22
maintain,manter,verb,verb,1257968000,90915570,1,7,verb_forms,True,8,6,2.32,4.65,stative,14559.81481,1052.263541667,36,148
maintain,sustentar,verb,verb,1257968000,296988300,1,1,verb_forms,True,8,9,2.32,4.65,stative,14559.81481,3437.364583333,36,8
majority,maioria,noun,noun,265233400,1708959000,1,1,no_conflicts,False,8,7,2.54,4.94,attribute,3069.83102,19779.618055556,42,9
make,fazer,verb,verb,548397600,556181200,8,14,verb_forms,True,4,5,2.67,6.08,social,6347.19444,6437.282407407,904,237
man,homem,noun,noun,4657716,7135593,2,2,gender_number_forms,True,3,5,4.79,5.82,person,53.90875,82.587881944,18999,3124
manner,modo,noun,noun,19110910000,3.578.344,1,1,no_conflicts,True,6,4,1.62,4.55,attribute,221191.08796,0.041416019,6,1
map,função,noun,noun,903749400,3846775,2,1,gender_number_forms,True,3,6,4.93,4.76,artifact,10460.0625,44.522858796,126,3
map,mapa,noun,noun,903749400,658727200,2,1,gender_number_forms,True,3,4,4.93,4.76,artifact,10460.0625,7624.157407407,126,13
march,fronteira,noun,noun,21853840,959014700,2,1,gender_number_forms,True,5,9,4.03,5.26,time,252.93796,11099.707175926,445,6
market,mercado,noun,noun,630749700,501342100,1,1,no_conflicts,False,6,7,4.7,5.29,act,7300.34375,5802.570601852,74,21
marriage,casamento,noun,noun,9246121,3534874,2,1,gender_number_forms,False,8,9,2.51,4.91,state,107.01529,40.912893519,451,17
mass,massa,noun,noun,2961940000,9006997,2,2,gender_number_forms,True,4,5,3.44,4.87,attribute,34281.71296,104.247650463,7,892
matter,assunto,noun,noun,657126100,511856700,2,1,gender_number_forms,True,6,7,3.54,5.38,cognition,7605.62616,5924.267361111,16,1
matter,coisa,noun,noun,657126100,12832980,2,2,gender_number_forms,True,6,5,3.54,5.38,cognition,7605.62616,148.529861111,16,30
matter,matéria,noun,noun,657126100,494393700,2,1,gender_number_forms,True,6,7,3.54,5.38,cognition,7605.62616,5722.149305556,16,2
meal,refeição,noun,noun,13723630,2800175,1,1,no_conflicts,False,4,8,4.62,4.48,food,158.83831,32.40943287,1966,707
mean,média,verb,noun,12815650,44768140,1,2,verb_forms,True,4,5,2.5,5.53,quantity,148.32928,518.149768519,30,352
mean,significar,verb,verb,12815650,515322200,1,1,verb_forms,True,4,10,2.5,5.53,communication,148.32928,5964.377314815,30,33
measure,medida,noun,noun,2333939000,574763600,2,1,gender_number_forms,True,7,6,3.59,4.65,act,27013.18287,6652.356481481,4,36
meat,carne,noun,noun,10479860,152256000,1,1,no_conflicts,False,4,5,4.9,4.63,food,121.29468,1762.222222222,2720,928
medicine,medicamento,noun,noun,68379020,16152250000,2,1,gender_number_forms,False,8,11,4.79,4.73,cognition,791.42384,186947.337962963,42,1
medium,médio,noun,adj,100030000,2305015000,1,1,no_conflicts,True,6,5,3.0,4.61,communication,1157.75463,518.149768519,15,12
medium,média,noun,noun,100030000,44768140,1,2,gender_number_forms,True,6,5,3.0,4.61,communication,1157.75463,26678.414351852,15,352
meet,conhecer,verb,verb,120837200,817474200,3,12,verb_forms,True,4,8,3.0,5.27,motion,1398.5787,9461.506944444,86,178
meeting,reunião,noun,noun,46078120,98252.58,1,1,no_conflicts,False,7,7,3.31,5.15,group,533.31157,1.137182639,100,1
member,membro,noun,noun,1798332000,1.702.243,2,1,gender_number_forms,False,6,6,3.07,5.18,person,20814.02778,0.019701887,8,1
memory,memória,noun,noun,34205100,344182400,1,1,no_conflicts,False,6,7,2.38,4.81,cognition,395.89236,3983.592592593,10,2
message,mensagem,noun,noun,1338449000,315144400,1,1,no_conflicts,False,7,8,3.97,5.0,communication,15491.30787,3647.50462963,11,2
meter,medida,noun,noun,188855800,574763600,1,1,no_conflicts,True,5,6,4.7,4.09,quantity,2185.83102,6652.356481481,42,36
method,método,noun,noun,9804077,420864900,2,2,gender_number_forms,False,6,6,2.41,4.8,cognition,113.47311,4871.121527778,16,4
military,militar,adj,adj,1078112000,1109860000,1,1,no_conflicts,False,8,7,4.0,5.2,pert,12478.14815,12845.601851852,106,19
milk,leite,noun,noun,5749368,19670530,2,1,gender_number_forms,False,4,5,4.92,4.66,food,66.54361,227.668171296,10272,1459
mine,meu,pron,det,1295833000,71934680,1,8,gender_number_forms,True,4,3,3.56,5.04,artifact,14998.06713,832.577314815,44,4068
minimum,mínimo,adj,adj,487434800,5958411000,1,1,no_conflicts,False,7,6,2.25,4.69,all,5641.60648,68963.090277778,102,1
minute,minuto,noun,noun,561861300,663637900,3,2,gender_number_forms,True,6,6,3.04,4.98,time,6503.02431,7680.994212963,294,74
minute,momento,noun,noun,561861300,1205614000,3,2,gender_number_forms,True,6,7,3.04,4.98,time,6503.02431,13953.865740741,294,75
mirror,espelho,noun,noun,1469516000,271045100,2,2,gender_number_forms,False,6,7,4.97,4.47,artifact,17008.28704,3137.096064815,93,58
miss,perder,verb,verb,733084300,192442700,4,14,verb_forms,True,4,6,2.54,5.22,perception,8484.77199,2227.346064815,55,119
model,modelo,noun,noun,13716700,953410900,3,3,gender_number_forms,False,5,6,4.53,5.13,cognition,158.7581,11034.84837963,613,70
modern,moderno,adj,adj,1155491000,28665550000,1,1,no_conflicts,False,6,7,2.31,5.07,all,13373.73843,331777.199074074,134,1
moment,momento,noun,noun,110676200,1205614000,2,2,gender_number_forms,True,6,7,1.61,5.24,time,1280.97454,13953.865740741,299,75
monday,segunda-feira,noun,noun,514636000,1037382000,2,2,gender_number_forms,False,6,13,2.25,4.8,time,5956.43519,12006.736111111,528,52
money,dinheiro,noun,noun,413199000,12247300,2,2,gender_number_forms,False,5,8,4.54,5.64,possession,4782.39583,141.751157407,127,40
month,mês,noun,noun,12753270,517242200,3,3,gender_number_forms,False,5,3,4.2,5.25,time,147.60729,5986.599537037,933,125
moon,lua,noun,noun,1039745000,126350900,2,1,gender_number_forms,False,4,3,4.9,4.7,object,12034.08565,1462.394675926,19,2
more,mais,adv,adv,30018700,422635800,3,1,no_conflicts,True,4,4,2.37,6.36,all,347.43866,4891.618055556,827,66
morning,madrugada,noun,noun,524249500,1434743,2,1,gender_number_forms,True,7,9,3.44,5.33,time,6067.70255,16.605821759,655,59
