src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
european,europeo,adj,adj,743955800.0,997707800.0,1,5,gender_number_forms,False,8,7,4.79,5.08,pert,8610.599537,11547.543981,638,78
evening,noche,noun,noun,12677030.0,599843800.0,2,2,gender_number_forms,True,7,5,3.26,4.86,time,146.7248843,6942.636574,1572,7712
ever,siempre,adv,adv,578648500.0,701485300.0,1,1,no_conflicts,True,4,7,1.48,5.66,all,6697.3206019,8119.042824,408,1341
every,cada,det,det,80581260.0,442805300.0,1,1,no_conflicts,True,5,4,2.28,5.79,all,932.6534722,5125.061343,801,384
everything,todo,pron,pron,755998600.0,561996400.0,1,6,gender_number_forms,True,10,4,2.3,5.54,quatity,8749.9837963,6504.587963,567,1090
exactly,exactamente,adv,adv,1117627000.0,1691749000.0,1,1,no_conflicts,False,7,11,2.11,5.15,all,12935.4976852,19580.428241,238,261
example,ejemplo,noun,noun,179765700.0,581802100.0,1,3,gender_number_forms,True,7,7,3.03,5.27,cognition,2080.6215278,6733.820602,199,52
excellent,excelente,adj,adj,1049410000.0,4050522000.0,1,1,no_conflicts,False,9,9,2.11,4.73,all,12145.9490741,46881.041667,702,95
exception,excepción,noun,noun,3274728000.0,1750885000.0,1,1,no_conflicts,False,9,9,1.85,4.35,cognition,37901.9444444,20264.872685,56,43
executive,ejecutivo,noun,noun,16807980.0,183203500.0,1,1,no_conflicts,False,9,9,4.0,4.87,person,194.5368056,2120.41088,1237,43
exercise,ejercicio,verb,noun,402923600.0,861642800.0,3,1,verb_forms,True,8,9,3.87,4.68,act,4663.4675926,9972.717593,452,181
existence,existencia,noun,noun,4197399000.0,746211900.0,2,1,gender_number_forms,False,9,10,1.54,4.55,state,48581.0069444,8636.711806,69,52
exit,salida,noun,noun,3226709000.0,1509499000.0,2,1,gender_number_forms,True,4,6,3.93,4.35,artifact,37346.1689815,17471.053241,63,78
expensive,caro,adj,adj,442517700.0,29340420000.0,1,1,no_conflicts,False,9,4,3.13,4.69,all,5121.7326389,339588.194444,518,1
experience,experiencia,noun,noun,2092579000.0,2908993000.0,2,3,gender_number_forms,False,10,11,1.8,5.27,cognition,24219.6643519,33668.900463,56,35
explanation,explicación,noun,noun,12670100.0,1543239000.0,2,1,gender_number_forms,True,11,11,1.87,4.44,communication,146.6446759,17861.5625,239,62
expression,expresión,noun,noun,2155580.0,422476300.0,2,1,gender_number_forms,True,10,9,2.54,4.55,attribute,24.9488426,4889.771991,265,50
extension,extensión,noun,noun,4944557000.0,8540709000.0,1,1,no_conflicts,False,9,9,2.93,4.46,time,57228.6689815,98850.798611,56,30
eye,ojo,noun,noun,393805700.0,2408968000.0,2,3,gender_number_forms,False,3,3,4.9,5.02,body,4557.9363426,27881.574074,141,509
face,cara,noun,noun,362910300.0,628764000.0,2,1,gender_number_forms,False,4,4,4.87,5.45,body,4200.3506944,7277.361111,106,363
factor,factor,noun,noun,1116715000.0,7164503000.0,1,3,gender_number_forms,False,6,6,2.79,4.67,change,12924.9421296,82922.488426,74,74
fair,feria,noun,noun,350236700.0,363021100.0,2,1,gender_number_forms,False,4,5,2.39,4.99,act,4053.6655093,4201.633102,172,316
faith,fe,noun,noun,1822484000.0,12448300.0,2,1,gender_number_forms,False,5,2,1.63,4.82,cognition,21093.5648148,144.077546,88,59
familiar,familiar,adj,adj,405588700.0,1264740000.0,1,1,no_conflicts,False,8,8,2.03,4.61,all,4694.3136574,14638.194444,1338,1338
family,familia,noun,noun,17244640.0,243764200.0,2,1,gender_number_forms,False,6,7,4.23,5.66,group,199.5907407,2821.344907,1984,2812
famous,famoso,adj,adj,639035900.0,7036620000.0,1,1,no_conflicts,False,6,6,2.07,4.84,all,7396.2488426,81442.361111,567,46
far,lejos,adv,adv,646639300.0,598537300.0,1,1,no_conflicts,False,3,5,2.71,5.5,all,7484.2511574,6927.515046,535,484
fashion,manera,noun,noun,1419314000.0,3591120000.0,2,3,gender_number_forms,True,7,6,3.43,4.82,attribute,16427.2453704,41563.888889,92,19
fashion,moda,noun,noun,1419314000.0,27329430.0,2,1,gender_number_forms,True,7,4,3.43,4.82,attribute,16427.2453704,316.312847,92,72
fashion,modo,noun,noun,1419314000.0,1209072000.0,2,1,gender_number_forms,True,7,4,3.43,4.82,attribute,16427.2453704,13993.888889,92,77
father,padre,noun,noun,15338580.0,253093500.0,2,2,gender_number_forms,True,6,5,4.52,5.26,person,177.5298611,2929.322917,6107,12806
fault,error,noun,noun,242131900.0,4805037000.0,2,2,gender_number_forms,True,5,5,2.41,4.64,act,2802.4525463,55613.854167,127,149
favor,favor,noun,noun,3518756000.0,586546500.0,2,1,gender_number_forms,False,5,5,2.07,4.58,act,40726.3425926,6788.732639,7278,7278
fear,miedo,noun,noun,4250187000.0,575526000.0,2,1,gender_number_forms,True,4,5,2.57,4.95,feeling,49191.9791667,6661.180556,62,87
february,febrero,noun,noun,8937686.0,786353500.0,2,1,gender_number_forms,False,8,7,2.4,5.03,time,103.4454398,9101.313657,2762,1558
feeling,sensación,noun,noun,1964309000.0,6505526000.0,1,1,no_conflicts,True,7,9,1.68,5.13,Tops,22735.0578704,75295.439815,22,43
festival,festival,noun,noun,10063990.0,1011265000.0,1,1,no_conflicts,True,8,8,4.33,4.72,time,116.4813657,11704.456019,2251,2251
festival,fiesta,noun,noun,10063990.0,1098618000.0,1,2,gender_number_forms,True,8,6,4.33,4.72,time,116.4813657,12715.486111,2251,2538
field,campo,noun,noun,1268853000.0,635618800.0,2,1,gender_number_forms,False,5,5,4.26,5.24,location,14685.7986111,7356.699074,75,46
figure,figura,noun,noun,373549500.0,9257395000.0,2,1,gender_number_forms,False,6,6,3.63,5.07,communication,4323.4895833,107145.775463,102,20
film,película,noun,noun,191091100.0,1660427000.0,2,3,gender_number_forms,True,4,8,4.71,5.2,communication,2211.7025463,19217.905093,95,381
final,final,adj,adj,792633100.0,1158309000.0,1,3,gender_number_forms,True,5,5,2.67,5.28,all,9173.994213,13406.354167,1983,1983
final,último,adj,det,792633100.0,987245200.0,1,3,gender_number_forms,True,5,6,2.67,5.28,all,9173.994213,11426.449074,1983,2114
finally,finalmente,adv,adv,1632949000.0,1154341000.0,1,1,no_conflicts,False,7,10,1.67,5.17,all,18899.8726852,13360.428241,366,414
finger,dedo,noun,noun,395334100.0,552687900.0,1,3,gender_number_forms,False,6,4,5.0,4.48,body,4575.6261574,6396.850694,66,33
fire,fuego,noun,noun,1712594000.0,961101000.0,2,1,gender_number_forms,False,4,5,4.68,5.3,event,19821.6898148,11123.854167,164,92
firm,firme,noun,adj,581126300.0,55956140000.0,1,1,no_conflicts,False,4,5,3.54,4.79,group,6725.9988426,647640.509259,73,4
first,primero,det,adj,577771700.0,1445323000.0,1,2,gender_number_forms,False,5,7,2.76,6.11,quantity,6687.1724537,16728.275463,213,1176
fish,pescado,noun,noun,7790585.0,186149200.0,2,2,gender_number_forms,False,4,7,5.0,4.9,animal,90.1688079,2154.50463,26152,21981
five,cinco,noun,noun,635722800.0,552008700.0,1,1,no_conflicts,False,4,5,3.87,5.45,quantity,7357.9027778,6388.989583,949,755
flag,bandera,noun,noun,669456600.0,907703600.0,2,1,gender_number_forms,False,4,7,4.79,4.58,artifact,7748.3402778,10505.828704,321,274
flight,vuelo,noun,noun,22172670.0,9534317000.0,2,1,gender_number_forms,False,6,5,3.9,4.86,act,256.628125,110350.891204,306,1
floor,piso,noun,noun,1201919000.0,921527800.0,2,1,gender_number_forms,False,5,4,4.8,4.94,artifact,13911.099537,10665.831019,276,277
flower,flor,noun,noun,806180000.0,1379128000.0,3,3,gender_number_forms,False,6,4,5.0,4.42,plant,9330.787037,15962.12963,339,239
flute,flauta,noun,noun,33823890.0,800059800.0,2,1,gender_number_forms,False,5,6,5.0,3.52,artifact,391.4802083,9259.951389,361,853
foot,pie,noun,noun,41025330.0,2412745000.0,2,2,gender_number_forms,False,4,3,4.9,4.87,body,474.8302083,27925.289352,89,396
for,para,prep,prep,47235620.0,447594700.0,2,1,no_conflicts,False,3,4,1.63,7.01,all,546.7085648,5180.494213,6849,6128
force,fuerza,noun,noun,4165606.0,317948000.0,3,3,gender_number_forms,True,5,6,3.0,5.23,attribute,48.2130324,3679.953704,370,10
force,potencia,noun,noun,4165606.0,721585600.0,3,1,gender_number_forms,True,5,8,3.0,5.23,attribute,48.2130324,8351.685185,370,47
forest,bosque,noun,noun,426153300.0,591190300.0,2,1,gender_number_forms,True,6,6,4.76,4.7,group,4932.3298611,6842.480324,73,62
forget,dejar,verb,verb,1343606000.0,528311200.0,2,10,verb_forms,True,6,5,2.04,5.06,cognition,15550.9953704,6114.712963,191,769
formal,formal,adj,adj,994692700.0,4213362000.0,1,1,no_conflicts,False,6,6,2.7,4.45,all,11512.6469907,48765.763889,545,545
formula,fórmula,noun,noun,13661250.0,1459629000.0,1,1,no_conflicts,False,7,7,4.11,4.45,communication,158.1163194,16893.854167,72,54
foundation,fundación,noun,noun,75729470.0,655441900.0,2,1,gender_number_forms,False,10,9,3.74,4.81,relation,876.4984954,7586.133102,387,337
four,cuatro,noun,noun,518101600.0,680182500.0,1,1,no_conflicts,False,4,6,3.37,5.53,quantity,5996.5462963,7872.482639,631,690
fourth,cuarto,det,noun,838624600.0,1179574000.0,1,1,no_conflicts,False,6,6,3.39,4.83,quantity,9706.3032407,13652.476852,165,341
frame,marco,noun,noun,2460338000.0,1023200000.0,1,2,gender_number_forms,False,5,5,4.3,4.58,artifact,28476.1342593,11842.592593,388,287
freedom,libertad,noun,noun,3532198000.0,2199683000.0,1,1,no_conflicts,False,7,8,2.34,4.86,state,40881.9212963,25459.293981,67,26
french,francés,adj,adj,1255227000.0,1024143000.0,2,3,gender_number_forms,False,6,7,4.79,5.09,pert,14528.0902778,11853.506944,794,77
frequent,frecuente,adj,adj,718123500.0,1584275000.0,1,1,no_conflicts,False,8,9,2.25,4.27,all,8311.6145833,18336.516204,402,23
friday,viernes,noun,noun,8494094.0,662816600.0,2,1,gender_number_forms,False,6,7,3.28,4.96,time,98.3112731,7671.488426,2624,1740
friend,amigo,noun,noun,53227580.0,463778900.0,3,4,gender_number_forms,False,6,5,3.07,5.37,person,616.0599537,5367.811343,3190,2824
from,de,prep,prep,84538930.0,9592677.0,2,3,no_conflicts,True,4,2,1.84,6.63,all,978.459838,111.026354,4819,18485
front,frente,noun,noun,353376500.0,488089800.0,2,1,gender_number_forms,False,5,6,3.77,5.28,location,4090.005787,5649.1875,341,43
fruit,fruta,noun,noun,11297730.0,525011900.0,1,1,no_conflicts,False,5,5,4.81,4.57,plant,130.7607639,6076.52662,18644,9914
function,función,noun,noun,3025124000.0,1473751000.0,1,3,gender_number_forms,False,8,7,1.92,4.78,relation,35013.0092593,17057.303241,63,76
fund,fondo,noun,noun,646972000.0,512723100.0,2,3,gender_number_forms,False,4,5,3.18,4.82,possession,7488.1018519,5934.295139,119,23
future,futuro,adj,adj,1108107000.0,545264700.0,2,1,gender_number_forms,False,6,6,1.86,5.33,all,12825.3125,6310.934028,613,667
game,juego,noun,noun,2558822000.0,3780263000.0,2,1,gender_number_forms,False,4,5,4.5,5.72,act,29615.9953704,43753.043981,76,77
garden,jardín,noun,noun,126950500.0,635175200.0,2,1,gender_number_forms,False,6,6,4.73,4.77,artifact,1469.3344907,7351.564815,821,985
gas,gas,noun,noun,1800457000.0,1286133000.0,2,1,gender_number_forms,False,3,3,4.29,5.01,state,20838.6226852,14885.798611,134,134
general,general,adj,adj,1118614000.0,1297011000.0,1,2,gender_number_forms,False,7,7,1.62,5.47,all,12946.9212963,15011.701389,1995,1995
generation,generación,noun,noun,57195650.0,706964400.0,2,1,gender_number_forms,False,10,10,1.96,4.82,group,661.9866898,8182.458333,1595,1278
geography,geografía,noun,noun,2944030000.0,1642462000.0,1,1,no_conflicts,False,9,9,3.11,3.98,cognition,34074.4212963,19009.976852,47,295
give,de,verb,prep,727473600.0,9592677.0,8,3,verb_forms,True,4,2,2.83,5.71,possession,8419.8333333,111.026354,1608,18485
global,global,adj,adj,1167534000.0,4192998000.0,1,1,no_conflicts,False,6,6,2.93,4.95,all,13513.125,48530.069444,552,552
go,ir,verb,verb,140781600.0,601774200.0,12,24,verb_forms,False,2,2,3.15,6.03,motion,1629.4166667,6964.979167,12274,24028
god,dios,noun,noun,4050612000.0,455971000.0,2,3,gender_number_forms,False,3,4,2.07,5.57,person,46882.0833333,5277.44213,69,37
gold,oro,noun,noun,2279654000.0,1127853000.0,1,1,no_conflicts,False,4,3,4.81,5.17,possession,26384.8842593,13053.854167,72,301
good,bien,adj,adv,244273600.0,414384300.0,3,1,gender_number_forms,True,4,4,1.64,6.12,all,2827.2407407,4796.114583,1977,2587
government,gobierno,noun,noun,1483867000.0,3545777000.0,1,3,gender_number_forms,False,10,8,2.88,5.57,group,17174.3865741,41039.085648,36,25
governor,gobernador,noun,noun,626254900.0,4174953000.0,1,1,no_conflicts,False,8,10,4.07,4.71,person,7248.3206019,48321.215278,69,22
grade,clase,noun,noun,589707100.0,1624735000.0,2,3,gender_number_forms,True,5,5,3.0,4.8,group,6825.3136574,18804.803241,117,838
grade,grado,noun,noun,589707100.0,666892100.0,2,1,gender_number_forms,True,5,5,3.0,4.8,group,6825.3136574,7718.658565,117,56
grade,nivel,noun,noun,589707100.0,1631965000.0,2,3,gender_number_forms,True,5,5,3.0,4.8,group,6825.3136574,18888.483796,117,42
grandfather,abuelo,noun,noun,872278600.0,10650130.0,2,2,gender_number_forms,False,11,6,4.86,4.24,person,10095.8171296,123.265394,26,4256
gray,gris,adj,adj,9052050.0,508696100.0,1,1,no_conflicts,False,4,4,3.46,4.45,all,104.7690972,5887.686343,5021,4880
great,gran,adj,adj,449247800.0,1288046000.0,1,1,no_conflicts,True,5,4,1.81,5.88,all,5199.6273148,14907.939815,215,871
green,verde,adj,adj,55656940.0,402005300.0,2,2,gender_number_forms,False,5,5,4.07,5.13,all,644.1775463,4652.83912,8180,11473
ground,terreno,noun,noun,1680209000.0,1515137000.0,2,1,gender_number_forms,True,6,7,4.77,5.15,object,19446.8634259,17536.30787,273,257
ground,tierra,noun,noun,1680209000.0,648386000.0,2,1,gender_number_forms,True,6,6,4.77,5.15,object,19446.8634259,7504.467593,273,52
group,grupo,noun,noun,351616000.0,26012510.0,2,1,gender_number_forms,False,5,5,4.12,5.57,Tops,4069.6296296,301.070718,163,71
growth,crecimiento,noun,noun,21181520.0,1221431000.0,1,1,no_conflicts,False,6,11,2.89,5.03,change,245.1564815,14136.93287,100,51
guard,guardia,noun,noun,10667000.0,660369900.0,2,1,gender_number_forms,False,5,7,4.04,4.73,person,123.4606481,7643.170139,1371,1153
guide,guía,noun,noun,224048600.0,1.49112e+16,2,1,gender_number_forms,False,5,4,3.7,4.75,person,2593.1550926,1725829.861111,373,1
hair,pelo,noun,noun,131663700.0,2819235000.0,2,1,gender_number_forms,False,4,4,4.97,5.08,body,1523.8854167,32630.034722,123,77
hand,mano,noun,noun,1183081000.0,1638095000.0,3,3,gender_number_forms,False,4,4,4.72,5.41,body,13693.0671296,18959.43287,200,80
happy,feliz,adj,adj,526453600.0,962393700.0,1,1,no_conflicts,False,5,5,2.56,5.35,all,6093.212963,11138.815972,183,85
hard,difícil,adj,adj,613605600.0,6649722000.0,1,1,no_conflicts,True,4,7,3.76,5.53,all,7101.9166667,76964.375,133,64
hard,duro,adj,adj,613605600.0,1847498000.0,1,1,no_conflicts,True,4,4,3.76,5.53,all,7101.9166667,21383.078704,133,654
harm,daño,noun,noun,3026088000.0,1937963000.0,1,1,no_conflicts,True,4,4,2.62,4.47,state,35024.1666667,22430.127315,55,23
hat,sombrero,noun,noun,4917633.0,233211600.0,3,2,gender_number_forms,False,3,8,4.88,4.53,artifact,56.9170486,2699.208333,23314,16789
head,cabeza,noun,noun,302411900.0,2095536000.0,2,3,gender_number_forms,False,4,6,4.75,5.51,body,3500.1377315,24253.888889,87,377
health,bienestar,noun,noun,293380700.0,5981513000.0,2,1,gender_number_forms,True,6,9,2.28,5.44,state,3395.6099537,69230.474537,96,22
health,salud,noun,noun,293380700.0,55559900.0,2,1,gender_number_forms,True,6,5,2.28,5.44,state,3395.6099537,643.054398,96,55
hear,aprender,verb,verb,117281600.0,2840708000.0,8,2,verb_forms,True,4,8,3.66,5.23,perception,1357.4259259,32878.564815,7437,90
heart,corazón,noun,noun,1479216000.0,6294706000.0,2,1,gender_number_forms,False,5,7,4.52,5.31,cognition,17120.5555556,72855.393519,88,36
heat,calor,noun,noun,1805828000.0,1157990000.0,2,1,gender_number_forms,False,4,5,3.79,4.86,phenomenon,20900.787037,13402.662037,67,67
height,altura,noun,noun,259106300.0,599074500.0,1,1,no_conflicts,False,6,6,3.86,4.53,attribute,2998.9155093,6933.732639,62,66
hello,hola,noun,noun,158078200.0,542263500.0,1,1,no_conflicts,False,5,4,2.8,4.72,communication,1829.6087963,6276.197917,15028,8777
here,aquí,adv,adv,564304500.0,639600800.0,1,1,no_conflicts,False,4,4,3.13,5.97,all,6531.3020833,7402.787037,1874,1688
historical,histórico,adj,adj,716505100.0,840606900.0,1,3,gender_number_forms,False,10,9,1.93,4.69,pert,8292.8831019,9729.246528,486,504
history,historia,noun,noun,1190473000.0,876530900.0,2,3,gender_number_forms,True,7,8,2.96,5.39,time,13778.6226852,10145.033565,138,114
home,inicio,noun,noun,538191500.0,42240370000.0,2,1,gender_number_forms,True,4,6,4.11,5.81,location,6229.068287,488893.171296,552,1
honor,honor,noun,noun,5993029000.0,2916794000.0,2,1,gender_number_forms,False,5,5,1.68,4.69,cognition,69363.7615741,33759.189815,136,136
hope,esperanza,noun,noun,1096719000.0,34345300.0,3,1,gender_number_forms,False,4,9,1.25,5.44,feeling,12693.5069444,397.515046,701,72
horse,caballo,noun,noun,17584260.0,193669500.0,2,2,gender_number_forms,False,5,7,5.0,4.76,animal,203.5215278,2241.545139,23755,21337
hospital,hospital,noun,noun,193302200.0,2487699000.0,2,1,gender_number_forms,False,8,8,4.64,5.07,artifact,2237.2939815,28792.8125,487,487
hotel,hotel,noun,noun,160074300.0,635085100.0,2,1,gender_number_forms,False,5,5,4.93,4.95,artifact,1852.7118056,7350.521991,3648,3648
hour,hora,noun,noun,117489500.0,1110345000.0,2,2,gender_number_forms,False,4,4,3.1,5.18,time,1359.8321759,12851.215278,3039,2959
house,casa,noun,noun,16579250.0,42432350.0,3,3,gender_number_forms,True,5,4,5.0,5.71,artifact,191.8894676,491.115162,4287,4098
house,hogar,noun,noun,16579250.0,541625800.0,3,1,gender_number_forms,True,5,5,5.0,5.71,artifact,191.8894676,6268.81713,4287,307
how,cómo,adv,adv,12995860.0,287780300.0,3,1,no_conflicts,True,3,4,1.35,6.24,all,150.4150463,3330.790509,5967,4492
human,humano,adj,adj,777436600.0,1752958000.0,3,3,gender_number_forms,True,5,6,4.93,5.35,pert,8998.1087963,117.581597,927,1417
human,hombre,noun,noun,777436600.0,10159050.0,3,2,gender_number_forms,True,5,6,4.93,5.35,animal,8998.1087963,20288.865741,927,43771
humor,humor,noun,noun,4319955000.0,473208700.0,2,1,gender_number_forms,False,5,5,2.26,4.19,communication,49999.4791667,5476.952546,120,120
husband,marido,noun,noun,20290870.0,8788667.0,2,1,gender_number_forms,False,7,6,4.11,5.0,person,234.8480324,101.720683,2400,1991
idea,idea,noun,noun,599937400.0,2443353000.0,3,3,gender_number_forms,True,4,4,1.61,5.36,cognition,6943.7199074,28279.548611,443,443
idea,pensamiento,noun,noun,599937400.0,1697550000.0,3,1,gender_number_forms,True,4,11,1.61,5.36,cognition,6943.7199074,19647.569444,443,39
ideal,ideal,adj,adj,697045900.0,3897476000.0,1,1,no_conflicts,False,5,5,1.37,4.44,all,8067.6608796,45109.675926,527,527
identity,identidad,noun,noun,1774368.0,3038280000.0,2,1,gender_number_forms,False,8,9,2.0,4.65,attribute,20.5366667,35165.277778,334,55
if,si,conj,conj,142455400.0,441287400.0,1,1,no_conflicts,True,2,2,1.19,6.47,all,1648.7893519,5107.493056,3128,4490
ill,enfermo,adj,adj,551263600.0,1383563000.0,1,5,gender_number_forms,True,3,7,3.21,4.72,all,6380.3657407,16013.460648,202,2136
illness,enfermedad,noun,noun,303860500.0,1320234000.0,2,3,gender_number_forms,True,7,10,3.54,4.41,state,3516.9039352,15280.486111,91,33
image,foto,noun,noun,494314000.0,532258400.0,1,1,no_conflicts,True,5,4,3.85,4.94,cognition,5721.2268519,6160.398148,115,378
image,imagen,noun,noun,494314000.0,300131600.0,1,3,gender_number_forms,True,5,6,3.85,4.94,cognition,5721.2268519,3473.74537,115,52
impact,impacto,noun,noun,391074900.0,6580188000.0,1,1,no_conflicts,False,6,7,2.59,4.92,event,4526.3298611,76159.583333,109,35
import,significado,verb,noun,1898706000.0,618790100.0,1,1,verb_forms,True,6,11,2.52,4.1,possession,21975.7638889,11638.831019,137,55
import,importar,verb,verb,1898706000.0,1005595000.0,1,1,verb_forms,True,6,8,2.52,4.1,possession,21975.7638889,7161.922454,137,760
importance,importancia,noun,noun,1618418.0,539692100.0,2,1,gender_number_forms,False,10,11,1.75,4.56,attribute,18.7316898,6246.436343,340,62
important,importante,adj,adj,821629400.0,1206796000.0,1,2,gender_number_forms,False,9,10,2.14,5.44,all,9509.599537,13967.546296,1027,1188
impossible,imposible,adj,adj,651179200.0,1777834000.0,1,1,no_conflicts,False,10,9,1.66,4.78,all,7536.7962963,20576.782407,759,714
improve,mejorar,verb,verb,722202500.0,661839300.0,1,2,verb_forms,True,7,7,1.82,4.79,change,8358.8252315,7660.177083,143,243
in,en,prep,prep,20897340.0,106739300.0,2,1,no_conflicts,True,2,2,3.0,7.27,quantity,241.8673611,1235.408565,10339,10704
include,incluir,verb,verb,610815800.0,608143900.0,3,2,verb_forms,False,7,7,2.48,5.21,stative,7069.6273148,7038.702546,1154,516
increase,aumentar,verb,verb,566030300.0,922792700.0,4,4,verb_forms,True,8,8,2.61,5.08,change,6551.2766204,10680.471065,785,192
increase,incrementar,verb,verb,566030300.0,1650925000.0,4,1,verb_forms,True,8,11,2.61,5.08,change,6551.2766204,19107.928241,785,403
independence,independencia,noun,noun,10409070000.0,4468611000.0,1,1,no_conflicts,False,12,13,1.87,4.58,state,120475.3472222,51720.034722,64,28
independent,independiente,adj,adj,1528375000.0,2998689000.0,1,1,no_conflicts,False,11,13,2.04,4.93,all,17689.525463,34707.048611,683,93
index,índice,noun,noun,3592298000.0,3221975000.0,1,1,no_conflicts,False,5,6,3.43,4.57,relation,41577.5231481,37291.377315,49,41
individual,persona,noun,noun,443931600.0,513513200.0,3,3,gender_number_forms,True,10,7,3.52,5.0,Tops,5138.0972222,5943.439815,704,10089
industrial,industrial,adj,adj,1151208000.0,1741144000.0,1,1,no_conflicts,False,10,10,3.0,4.71,pert,13324.1666667,20152.12963,1012,1012
industry,industria,noun,noun,6202588000.0,1360798000.0,1,1,no_conflicts,False,8,9,3.29,5.19,group,71789.212963,15749.976852,51,50
influence,influencia,noun,noun,1982302.0,1442170000.0,1,1,no_conflicts,False,9,10,2.11,4.78,attribute,22.9433102,16691.782407,297,40
inform,informar,verb,verb,1479126000.0,916502700.0,1,2,verb_forms,False,6,8,2.25,4.15,communication,17119.5138889,10607.670139,296,261
information,información,noun,noun,116533000.0,6018920000.0,2,1,gender_number_forms,False,11,11,2.87,5.43,communication,1348.7615741,69663.425926,94,47
initiative,iniciativa,noun,noun,2751657.0,2814259000.0,1,1,no_conflicts,False,10,10,2.03,4.36,attribute,31.8478819,32572.44213,221,50
inside,interior,noun,adj,1165923000.0,958789500.0,2,2,gender_number_forms,True,6,8,3.67,5.19,location,13494.4791667,1235.408565,282,953
inside,en,noun,prep,1165923000.0,106739300.0,2,1,gender_number_forms,True,6,2,3.67,5.19,location,13494.4791667,11097.100694,282,10704
instance,caso,noun,noun,1154126000.0,1.29226e+16,2,1,gender_number_forms,True,8,4,1.97,4.59,event,13357.9398148,1495667.824074,68,3
instance,ejemplo,noun,noun,1154126000.0,581802100.0,2,3,gender_number_forms,True,8,7,1.97,4.59,event,13357.9398148,6733.820602,68,52
instance,instancia,noun,noun,1154126000.0,4808309000.0,2,1,gender_number_forms,True,8,9,1.97,4.59,event,13357.9398148,55651.724537,68,21
institute,instituto,noun,noun,309412400.0,1206657000.0,2,1,gender_number_forms,False,9,9,3.41,4.8,group,3581.162037,13965.9375,304,424
institution,establecimiento,noun,noun,523653400.0,10718080000.0,3,1,gender_number_forms,True,11,15,3.33,4.41,group,6060.8032407,124051.851852,269,20
institution,institución,noun,noun,523653400.0,951768300.0,3,3,gender_number_forms,True,11,11,3.33,4.41,group,6060.8032407,11015.836806,269,247
instrument,instrumento,noun,noun,439190700.0,33553580.0,2,3,gender_number_forms,False,10,11,4.27,4.26,artifact,5083.2256944,388.35162,114,59
insurance,seguro,noun,adj,6102492000.0,1733204000.0,2,2,gender_number_forms,True,9,6,2.86,4.94,possession,70630.6944444,20060.231481,66,637
intelligence,inteligencia,noun,noun,224731300.0,3611040000.0,2,1,gender_number_forms,False,12,12,2.24,4.7,cognition,2601.056713,41794.444444,224,44
intention,intención,noun,noun,4055758000.0,3587460000.0,1,1,no_conflicts,True,9,9,1.7,4.33,cognition,46941.6435185,41521.527778,44,47
intention,propósito,noun,noun,4055758000.0,720480100.0,1,1,no_conflicts,True,9,9,1.7,4.33,cognition,46941.6435185,8338.890046,44,48
interest,interés,noun,noun,310327300.0,1357877000.0,2,3,gender_number_forms,False,8,7,1.8,5.17,cognition,3591.7511574,15716.168981,243,35
interesting,interesante,adj,adj,643839200.0,7117787000.0,1,1,no_conflicts,False,11,11,1.6,5.0,all,7451.8425926,82381.793981,508,52
interior,interior,noun,adj,607669100.0,958789500.0,1,2,gender_number_forms,True,8,8,3.59,4.55,location,7033.2071759,11097.100694,953,953
international,internacional,adj,adj,1194822000.0,1143116000.0,1,1,no_conflicts,False,13,13,2.82,5.36,all,13828.9583333,13230.509259,689,91
internet,internet,noun,noun,626296500.0,4156211000.0,2,1,gender_number_forms,False,8,8,3.64,5.06,artifact,7248.8020833,48104.293981,210,210
interpretation,interpretación,noun,noun,4372095000.0,5385387000.0,1,1,no_conflicts,False,14,14,1.4,4.22,cognition,50602.9513889,62330.868056,68,45
interview,entrevista,noun,noun,4103226.0,600464200.0,2,1,gender_number_forms,False,9,10,3.36,4.86,communication,47.4910417,6949.81713,4591,56
into,en,prep,prep,447397200.0,106739300.0,1,1,no_conflicts,True,4,2,2.3,6.11,location,5178.2083333,1235.408565,1153,10704
introduction,introducción,noun,noun,813100700.0,10763600000.0,2,1,gender_number_forms,True,12,12,3.0,4.52,act,9410.8877315,124578.703704,98,21
introduction,presentación,noun,noun,813100700.0,1179920000.0,2,1,gender_number_forms,True,12,12,3.0,4.52,act,9410.8877315,13656.481481,98,55
investigation,investigación,noun,noun,2193590000.0,1901228000.0,1,1,no_conflicts,True,13,13,2.52,4.75,cognition,25388.7731481,22004.953704,76,63
investment,inversión,noun,noun,345211600.0,405689200.0,1,3,gender_number_forms,False,10,9,3.59,4.84,act,3995.5046296,4695.476852,46,24
island,isla,noun,noun,537300800.0,814691400.0,3,3,gender_number_forms,False,6,4,4.96,5.01,object,6218.7592593,9429.298611,270,311
issue,número,noun,noun,1243031000.0,456331400.0,2,3,gender_number_forms,True,5,6,2.37,5.23,cognition,14386.9328704,5281.613426,136,253
issue,tema,noun,noun,1243031000.0,403079600.0,2,3,gender_number_forms,True,5,4,2.37,5.23,cognition,14386.9328704,4665.273148,136,40
